name,url,country
Joaquín Samuel de Anchorena,https://en.wikipedia.org/wiki/Joaquín_Samuel_de_Anchorena,Argentina
Juan Agustín Augier,https://en.wikipedia.org/wiki/Juan_Agustín_Augier,Argentina
Uladislao Augier,https://en.wikipedia.org/wiki/Uladislao_Augier,Argentina
Joaquín Belgrano,https://en.wikipedia.org/wiki/Joaquín_Belgrano,Argentina
Antonio Bermejo,https://en.wikipedia.org/wiki/Antonio_Bermejo,Argentina
Antonio Beruti,https://en.wikipedia.org/wiki/Antonio_Beruti,Argentina
Héctor Bidonde,https://en.wikipedia.org/wiki/Héctor_Bidonde,Argentina
Silvano Bores,https://en.wikipedia.org/wiki/Silvano_Bores,Argentina
Pedro Braillard Poccard,https://en.wikipedia.org/wiki/Pedro_Braillard_Poccard,Argentina
Exequiel Bustillo,https://en.wikipedia.org/wiki/Exequiel_Bustillo,Argentina
Mario Cafiero,https://en.wikipedia.org/wiki/Mario_Cafiero,Argentina
Alberto Manuel Campos,https://en.wikipedia.org/wiki/Alberto_Manuel_Campos,Argentina
Alejo Castex,https://en.wikipedia.org/wiki/Alejo_Castex,Argentina
Dámaso Centeno,https://en.wikipedia.org/wiki/Dámaso_Centeno,Argentina
Carlos Corach,https://en.wikipedia.org/wiki/Carlos_Corach,Argentina
Jorge Coscia,https://en.wikipedia.org/wiki/Jorge_Coscia,Argentina
Juan Carlos Del Bello,https://en.wikipedia.org/wiki/Juan_Carlos_Del_Bello,Argentina
Luis L. Domínguez,https://en.wikipedia.org/wiki/Luis_L._Domínguez,Argentina
Máximo Etchecopar,https://en.wikipedia.org/wiki/Máximo_Etchecopar,Argentina
Héctor Toty Flores,https://en.wikipedia.org/wiki/Héctor_Toty_Flores,Argentina
Juan Fugl,https://en.wikipedia.org/wiki/Juan_Fugl,Argentina
Santiago Gallo,https://en.wikipedia.org/wiki/Santiago_Gallo,Argentina
Manuel José García,https://en.wikipedia.org/wiki/Manuel_José_García,Argentina
Juan José Gómez Centurión,https://en.wikipedia.org/wiki/Juan_José_Gómez_Centurión,Argentina
Luis Carlos Gómez Centurión,https://en.wikipedia.org/wiki/Luis_Carlos_Gómez_Centurión,Argentina
Martín Guzmán,https://en.wikipedia.org/wiki/Martín_Guzmán,Argentina
Federico Helguera,https://en.wikipedia.org/wiki/Federico_Helguera,Argentina
Fernando Iglesias (Argentine politician),https://en.wikipedia.org/wiki/Fernando_Iglesias_(Argentine_politician),Argentina
Ricardo Kennedy,https://en.wikipedia.org/wiki/Ricardo_Kennedy,Argentina
Carlos Kunkel,https://en.wikipedia.org/wiki/Carlos_Kunkel,Argentina
Norberto La Porta,https://en.wikipedia.org/wiki/Norberto_La_Porta,Argentina
Andrés Larroque,https://en.wikipedia.org/wiki/Andrés_Larroque,Argentina
Julián de Leyva,https://en.wikipedia.org/wiki/Julián_de_Leyva,Argentina
Mónica López (politician),https://en.wikipedia.org/wiki/Mónica_López_(politician),Argentina
Lucio Victorio Mansilla,https://en.wikipedia.org/wiki/Lucio_Victorio_Mansilla,Argentina
Nicolás Massot,https://en.wikipedia.org/wiki/Nicolás_Massot,Argentina
Juan Mignaburu,https://en.wikipedia.org/wiki/Juan_Mignaburu,Argentina
Guillermo Montenegro,https://en.wikipedia.org/wiki/Guillermo_Montenegro,Argentina
Mariano Moreno,https://en.wikipedia.org/wiki/Mariano_Moreno,Argentina
Marcelo Muniagurria,https://en.wikipedia.org/wiki/Marcelo_Muniagurria,Argentina
Fernando Nadra,https://en.wikipedia.org/wiki/Fernando_Nadra,Argentina
Rómulo Sebastián Naón,https://en.wikipedia.org/wiki/Rómulo_Sebastián_Naón,Argentina
Santiago G. O'Farrell,https://en.wikipedia.org/wiki/Santiago_G._O'Farrell,Argentina
Miguel Ángel Pesce,https://en.wikipedia.org/wiki/Miguel_Ángel_Pesce,Argentina
Carlos Petroni,https://en.wikipedia.org/wiki/Carlos_Petroni,Argentina
Alejo Peyret,https://en.wikipedia.org/wiki/Alejo_Peyret,Argentina
Aldo Pignanelli,https://en.wikipedia.org/wiki/Aldo_Pignanelli,Argentina
Enrique S. Quintana,https://en.wikipedia.org/wiki/Enrique_S._Quintana,Argentina
Amán Rawson,https://en.wikipedia.org/wiki/Amán_Rawson,Argentina
Martín Sabbatella,https://en.wikipedia.org/wiki/Martín_Sabbatella,Argentina
Juan Pablo Schiavi,https://en.wikipedia.org/wiki/Juan_Pablo_Schiavi,Argentina
Héctor Tizón,https://en.wikipedia.org/wiki/Héctor_Tizón,Argentina
Claudio Uberti,https://en.wikipedia.org/wiki/Claudio_Uberti,Argentina
Arístides Villanueva,https://en.wikipedia.org/wiki/Arístides_Villanueva,Argentina
Artashes Abeghyan,https://en.wikipedia.org/wiki/Artashes_Abeghyan,Armenia
Aram Achekbashian,https://en.wikipedia.org/wiki/Aram_Achekbashian,Armenia
Hovsep Arghutian,https://en.wikipedia.org/wiki/Hovsep_Arghutian,Armenia
Mikael Atabekyan,https://en.wikipedia.org/wiki/Mikael_Atabekyan,Armenia
Tigran Bekzadyan,https://en.wikipedia.org/wiki/Tigran_Bekzadyan,Armenia
Vigen Chitechyan,https://en.wikipedia.org/wiki/Vigen_Chitechyan,Armenia
Hayk Chobanyan,https://en.wikipedia.org/wiki/Hayk_Chobanyan,Armenia
Daniel-Bek of Sassun,https://en.wikipedia.org/wiki/Daniel-Bek_of_Sassun,Armenia
Gurgen Egiazaryan,https://en.wikipedia.org/wiki/Gurgen_Egiazaryan,Armenia
Parunak Ferukhan,https://en.wikipedia.org/wiki/Parunak_Ferukhan,Armenia
Hambardzum Galstyan,https://en.wikipedia.org/wiki/Hambardzum_Galstyan,Armenia
Gegham Gharibjanian,https://en.wikipedia.org/wiki/Gegham_Gharibjanian,Armenia
Gevorg Ghazaryan (politician),https://en.wikipedia.org/wiki/Gevorg_Ghazaryan_(politician),Armenia
Andrias Ghukasyan,https://en.wikipedia.org/wiki/Andrias_Ghukasyan,Armenia
Aram Grigoryan,https://en.wikipedia.org/wiki/Aram_Grigoryan,Armenia
Armen Grigoryan (politician),https://en.wikipedia.org/wiki/Armen_Grigoryan_(politician),Armenia
Hayk Grigoryan,https://en.wikipedia.org/wiki/Hayk_Grigoryan,Armenia
Grigor Jaghetyan,https://en.wikipedia.org/wiki/Grigor_Jaghetyan,Armenia
Tigran Karapetyan,https://en.wikipedia.org/wiki/Tigran_Karapetyan,Armenia
Khachatur-Bek of Mush,https://en.wikipedia.org/wiki/Khachatur-Bek_of_Mush,Armenia
Aram Kocharyan,https://en.wikipedia.org/wiki/Aram_Kocharyan,Armenia
Davit Lokyan,https://en.wikipedia.org/wiki/Davit_Lokyan,Armenia
Hrant Maloyan,https://en.wikipedia.org/wiki/Hrant_Maloyan,Armenia
Khachatur Malumian,https://en.wikipedia.org/wiki/Khachatur_Malumian,Armenia
Aram Manukyan,https://en.wikipedia.org/wiki/Aram_Manukyan,Armenia
Gevorg Melik-Karagyozyan,https://en.wikipedia.org/wiki/Gevorg_Melik-Karagyozyan,Armenia
Vahan Minakhoryan,https://en.wikipedia.org/wiki/Vahan_Minakhoryan,Armenia
Ruben Mirzakhanyan,https://en.wikipedia.org/wiki/Ruben_Mirzakhanyan,Armenia
Badal Muradyan,https://en.wikipedia.org/wiki/Badal_Muradyan,Armenia
Gabriel Noradunkyan,https://en.wikipedia.org/wiki/Gabriel_Noradunkyan,Armenia
Suren Papikyan,https://en.wikipedia.org/wiki/Suren_Papikyan,Armenia
Paul Paul,https://en.wikipedia.org/wiki/Paul_Paul,Armenia
Garo Paylan,https://en.wikipedia.org/wiki/Garo_Paylan,Armenia
Genrikh Poghosyan,https://en.wikipedia.org/wiki/Genrikh_Poghosyan,Armenia
Ishkhan Saghatelyan,https://en.wikipedia.org/wiki/Ishkhan_Saghatelyan,Armenia
Martiros Sarukhanyan,https://en.wikipedia.org/wiki/Martiros_Sarukhanyan,Armenia
Vartkes Serengülian,https://en.wikipedia.org/wiki/Vartkes_Serengülian,Armenia
Serop Zakaryan,https://en.wikipedia.org/wiki/Serop_Zakaryan,Armenia
Servitchen,https://en.wikipedia.org/wiki/Servitchen,Armenia
Suren Shadunts,https://en.wikipedia.org/wiki/Suren_Shadunts,Armenia
Kasbar Sinabian,https://en.wikipedia.org/wiki/Kasbar_Sinabian,Armenia
Ohannes Tchekidjian,https://en.wikipedia.org/wiki/Ohannes_Tchekidjian,Armenia
Hrayr Tovmasyan,https://en.wikipedia.org/wiki/Hrayr_Tovmasyan,Armenia
Usuv Beg,https://en.wikipedia.org/wiki/Usuv_Beg,Armenia
Kegham Vanigian,https://en.wikipedia.org/wiki/Kegham_Vanigian,Armenia
Artak Zeynalyan,https://en.wikipedia.org/wiki/Artak_Zeynalyan,Armenia
Alfons Adam,https://en.wikipedia.org/wiki/Alfons_Adam,Austria
Ingo Appelt,https://en.wikipedia.org/wiki/Ingo_Appelt,Austria
Baron Alexander von Bach,https://en.wikipedia.org/wiki/Baron_Alexander_von_Bach,Austria
"Maximilian Anton Karl, Count Baillet de Latour","https://en.wikipedia.org/wiki/Maximilian_Anton_Karl,_Count_Baillet_de_Latour",Austria
Heinrich Alfred Barb,https://en.wikipedia.org/wiki/Heinrich_Alfred_Barb,Austria
Raphael Basch,https://en.wikipedia.org/wiki/Raphael_Basch,Austria
Leopold Berchtold,https://en.wikipedia.org/wiki/Leopold_Berchtold,Austria
Hanns Blaschke,https://en.wikipedia.org/wiki/Hanns_Blaschke,Austria
Andreas Bolek,https://en.wikipedia.org/wiki/Andreas_Bolek,Austria
Joseph Buttinger,https://en.wikipedia.org/wiki/Joseph_Buttinger,Austria
Prince Carl of Solms-Braunfels,https://en.wikipedia.org/wiki/Prince_Carl_of_Solms-Braunfels,Austria
Count Wenzel Chotek of Chotkow and Wognin,https://en.wikipedia.org/wiki/Count_Wenzel_Chotek_of_Chotkow_and_Wognin,Austria
Citizens' Ministry,https://en.wikipedia.org/wiki/Citizens'_Ministry,Austria
Richard von Coudenhove-Kalergi,https://en.wikipedia.org/wiki/Richard_von_Coudenhove-Kalergi,Austria
Karl von Czyhlarz,https://en.wikipedia.org/wiki/Karl_von_Czyhlarz,Austria
George Abraham von Dyhrn,https://en.wikipedia.org/wiki/George_Abraham_von_Dyhrn,Austria
Hans Ferlitsch,https://en.wikipedia.org/wiki/Hans_Ferlitsch,Austria
Friedhelm Frischenschlager,https://en.wikipedia.org/wiki/Friedhelm_Frischenschlager,Austria
Anton Füster,https://en.wikipedia.org/wiki/Anton_Füster,Austria
Julius Anton Glaser,https://en.wikipedia.org/wiki/Julius_Anton_Glaser,Austria
Walter Guggenberger,https://en.wikipedia.org/wiki/Walter_Guggenberger,Austria
Ulrich Habsburg-Lothringen,https://en.wikipedia.org/wiki/Ulrich_Habsburg-Lothringen,Austria
Ernst Hampel (politician),https://en.wikipedia.org/wiki/Ernst_Hampel_(politician),Austria
Franz von Hartig,https://en.wikipedia.org/wiki/Franz_von_Hartig,Austria
Hans Peter Haselsteiner,https://en.wikipedia.org/wiki/Hans_Peter_Haselsteiner,Austria
Friedrich Wilhelm von Haugwitz,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_von_Haugwitz,Austria
Eduard Hedvicek,https://en.wikipedia.org/wiki/Eduard_Hedvicek,Austria
Eduard Herbst,https://en.wikipedia.org/wiki/Eduard_Herbst,Austria
Hermann Stern,https://en.wikipedia.org/wiki/Hermann_Stern,Austria
Jürgen Himmelbauer,https://en.wikipedia.org/wiki/Jürgen_Himmelbauer,Austria
Anton Hofer,https://en.wikipedia.org/wiki/Anton_Hofer,Austria
Andreas Hörtnagl,https://en.wikipedia.org/wiki/Andreas_Hörtnagl,Austria
Franz Jetzinger,https://en.wikipedia.org/wiki/Franz_Jetzinger,Austria
Konstantin Jireček,https://en.wikipedia.org/wiki/Konstantin_Jireček,Austria
Hugo Jury,https://en.wikipedia.org/wiki/Hugo_Jury,Austria
Maximilian Ulrich von Kaunitz,https://en.wikipedia.org/wiki/Maximilian_Ulrich_von_Kaunitz,Austria
Joseph Kenner,https://en.wikipedia.org/wiki/Joseph_Kenner,Austria
Theodor Kery,https://en.wikipedia.org/wiki/Theodor_Kery,Austria
Michael Killisch-Horn,https://en.wikipedia.org/wiki/Michael_Killisch-Horn,Austria
Hubert Klausner,https://en.wikipedia.org/wiki/Hubert_Klausner,Austria
Martin Kocher,https://en.wikipedia.org/wiki/Martin_Kocher,Austria
Józef Kożdoń,https://en.wikipedia.org/wiki/Józef_Kożdoń,Austria
Jožef Krajnc,https://en.wikipedia.org/wiki/Jožef_Krajnc,Austria
Hans Kudlich,https://en.wikipedia.org/wiki/Hans_Kudlich,Austria
Gottfried von Kühnelt-Leddihn,https://en.wikipedia.org/wiki/Gottfried_von_Kühnelt-Leddihn,Austria
Hartmann Lauterbacher,https://en.wikipedia.org/wiki/Hartmann_Lauterbacher,Austria
Otto Lecher,https://en.wikipedia.org/wiki/Otto_Lecher,Austria
Franz Leitner (politician),https://en.wikipedia.org/wiki/Franz_Leitner_(politician),Austria
Elmar Lichtenegger,https://en.wikipedia.org/wiki/Elmar_Lichtenegger,Austria
Julius Lippert (historian),https://en.wikipedia.org/wiki/Julius_Lippert_(historian),Austria
Karl Lütgendorf,https://en.wikipedia.org/wiki/Karl_Lütgendorf,Austria
Jürgen Mandl,https://en.wikipedia.org/wiki/Jürgen_Mandl,Austria
Renate Mann,https://en.wikipedia.org/wiki/Renate_Mann,Austria
Ferdinand Mannlicher,https://en.wikipedia.org/wiki/Ferdinand_Mannlicher,Austria
Christoph Matznetter,https://en.wikipedia.org/wiki/Christoph_Matznetter,Austria
Johann Gregor Memhardt,https://en.wikipedia.org/wiki/Johann_Gregor_Memhardt,Austria
Franz Moroder,https://en.wikipedia.org/wiki/Franz_Moroder,Austria
Heinz Nittel,https://en.wikipedia.org/wiki/Heinz_Nittel,Austria
Brigitta Pallauf,https://en.wikipedia.org/wiki/Brigitta_Pallauf,Austria
Wladimir von Pawlowski,https://en.wikipedia.org/wiki/Wladimir_von_Pawlowski,Austria
Johann Anton von Pergen,https://en.wikipedia.org/wiki/Johann_Anton_von_Pergen,Austria
Gerhard Pfanzelter,https://en.wikipedia.org/wiki/Gerhard_Pfanzelter,Austria
Walter Pfrimer,https://en.wikipedia.org/wiki/Walter_Pfrimer,Austria
Ernst von Plener,https://en.wikipedia.org/wiki/Ernst_von_Plener,Austria
Leopold Poetsch,https://en.wikipedia.org/wiki/Leopold_Poetsch,Austria
Thomas Prinzhorn,https://en.wikipedia.org/wiki/Thomas_Prinzhorn,Austria
Hermann von Ramberg,https://en.wikipedia.org/wiki/Hermann_von_Ramberg,Austria
Heinrich Reschauer,https://en.wikipedia.org/wiki/Heinrich_Reschauer,Austria
Horst Rosenkranz,https://en.wikipedia.org/wiki/Horst_Rosenkranz,Austria
Emil Sax,https://en.wikipedia.org/wiki/Emil_Sax,Austria
Karl Schmitzer,https://en.wikipedia.org/wiki/Karl_Schmitzer,Austria
Georg Ritter von Schönerer,https://en.wikipedia.org/wiki/Georg_Ritter_von_Schönerer,Austria
"Georg Adam, Prince of Starhemberg","https://en.wikipedia.org/wiki/Georg_Adam,_Prince_of_Starhemberg",Austria
Gundaker Thomas Starhemberg,https://en.wikipedia.org/wiki/Gundaker_Thomas_Starhemberg,Austria
Josef Staribacher,https://en.wikipedia.org/wiki/Josef_Staribacher,Austria
Richard Steidle,https://en.wikipedia.org/wiki/Richard_Steidle,Austria
Julius Tandler,https://en.wikipedia.org/wiki/Julius_Tandler,Austria
"Leopold, Count von Thun und Hohenstein","https://en.wikipedia.org/wiki/Leopold,_Count_von_Thun_und_Hohenstein",Austria
Muzio Tommasini,https://en.wikipedia.org/wiki/Muzio_Tommasini,Austria
Karl Freiherr von Vogelsang,https://en.wikipedia.org/wiki/Karl_Freiherr_von_Vogelsang,Austria
Max Winter (politician),https://en.wikipedia.org/wiki/Max_Winter_(politician),Austria
Anton von Winzor,https://en.wikipedia.org/wiki/Anton_von_Winzor,Austria
Gisela Wurm,https://en.wikipedia.org/wiki/Gisela_Wurm,Austria
Alexander Zach,https://en.wikipedia.org/wiki/Alexander_Zach,Austria
Curt Franz Wenzel Christoph Erdmann Graf Zedtwitz von Moraván und Duppau,https://en.wikipedia.org/wiki/Curt_Franz_Wenzel_Christoph_Erdmann_Graf_Zedtwitz_von_Moraván_und_Duppau,Austria
Karl von Zinzendorf,https://en.wikipedia.org/wiki/Karl_von_Zinzendorf,Austria
Muzamil Abdullayev,https://en.wikipedia.org/wiki/Muzamil_Abdullayev,Azerbaijan
Leyla Abdullayeva,https://en.wikipedia.org/wiki/Leyla_Abdullayeva,Azerbaijan
Elchin Afandiyev,https://en.wikipedia.org/wiki/Elchin_Afandiyev,Azerbaijan
Fazail Agamali,https://en.wikipedia.org/wiki/Fazail_Agamali,Azerbaijan
Fuad Alasgarov,https://en.wikipedia.org/wiki/Fuad_Alasgarov,Azerbaijan
Anvar Alikhanov,https://en.wikipedia.org/wiki/Anvar_Alikhanov,Azerbaijan
Tarlan Aliyarbayov,https://en.wikipedia.org/wiki/Tarlan_Aliyarbayov,Azerbaijan
Dilara Aliyeva,https://en.wikipedia.org/wiki/Dilara_Aliyeva,Azerbaijan
Ali Asadov,https://en.wikipedia.org/wiki/Ali_Asadov,Azerbaijan
Akram Aylisli,https://en.wikipedia.org/wiki/Akram_Aylisli,Azerbaijan
Sahil Babayev,https://en.wikipedia.org/wiki/Sahil_Babayev,Azerbaijan
Huseyngulu Baghirov,https://en.wikipedia.org/wiki/Huseyngulu_Baghirov,Azerbaijan
Alovsat Bakhshiyev,https://en.wikipedia.org/wiki/Alovsat_Bakhshiyev,Azerbaijan
Rafael Kamil Dzhabrailov,https://en.wikipedia.org/wiki/Rafael_Kamil_Dzhabrailov,Azerbaijan
Matin Eynullayev,https://en.wikipedia.org/wiki/Matin_Eynullayev,Azerbaijan
Vilayat Eyvazov,https://en.wikipedia.org/wiki/Vilayat_Eyvazov,Azerbaijan
Abdurrahman Fatalibeyli,https://en.wikipedia.org/wiki/Abdurrahman_Fatalibeyli,Azerbaijan
Fazail Ibrahimli,https://en.wikipedia.org/wiki/Fazail_Ibrahimli,Azerbaijan
Solomon Grobshtein,https://en.wikipedia.org/wiki/Solomon_Grobshtein,Azerbaijan
Teymur Guliyev,https://en.wikipedia.org/wiki/Teymur_Guliyev,Azerbaijan
Mammad Gurbanov,https://en.wikipedia.org/wiki/Mammad_Gurbanov,Azerbaijan
Asaf Hajiyev,https://en.wikipedia.org/wiki/Asaf_Hajiyev,Azerbaijan
Farhad Hajiyev,https://en.wikipedia.org/wiki/Farhad_Hajiyev,Azerbaijan
Jamil Hasanli,https://en.wikipedia.org/wiki/Jamil_Hasanli,Azerbaijan
Ali M. Hasanov,https://en.wikipedia.org/wiki/Ali_M._Hasanov,Azerbaijan
Shakir Hasanov,https://en.wikipedia.org/wiki/Shakir_Hasanov,Azerbaijan
Zakir Hasanov,https://en.wikipedia.org/wiki/Zakir_Hasanov,Azerbaijan
Ali Huseynli,https://en.wikipedia.org/wiki/Ali_Huseynli,Azerbaijan
Alisahib Huseynov,https://en.wikipedia.org/wiki/Alisahib_Huseynov,Azerbaijan
Ali Ibrahimov,https://en.wikipedia.org/wiki/Ali_Ibrahimov,Azerbaijan
Mammad Isgandarov,https://en.wikipedia.org/wiki/Mammad_Isgandarov,Azerbaijan
Vidadi Isgandarov,https://en.wikipedia.org/wiki/Vidadi_Isgandarov,Azerbaijan
Ajdar Ismailov,https://en.wikipedia.org/wiki/Ajdar_Ismailov,Azerbaijan
Saftar Jafarov,https://en.wikipedia.org/wiki/Saftar_Jafarov,Azerbaijan
Rovshan Javadov,https://en.wikipedia.org/wiki/Rovshan_Javadov,Azerbaijan
Anar Karimov,https://en.wikipedia.org/wiki/Anar_Karimov,Azerbaijan
Boris Kevorkov,https://en.wikipedia.org/wiki/Boris_Kevorkov,Azerbaijan
Gurban Khalilov,https://en.wikipedia.org/wiki/Gurban_Khalilov,Azerbaijan
Ahmad Kordary,https://en.wikipedia.org/wiki/Ahmad_Kordary,Azerbaijan
Ilham Madatov,https://en.wikipedia.org/wiki/Ilham_Madatov,Azerbaijan
Musa Mammadov,https://en.wikipedia.org/wiki/Musa_Mammadov,Azerbaijan
Ramin Mammadov,https://en.wikipedia.org/wiki/Ramin_Mammadov,Azerbaijan
Elshad Mirbashir oghlu,https://en.wikipedia.org/wiki/Elshad_Mirbashir_oghlu,Azerbaijan
Fuad Naghiyev,https://en.wikipedia.org/wiki/Fuad_Naghiyev,Azerbaijan
Eldar Namazov,https://en.wikipedia.org/wiki/Eldar_Namazov,Azerbaijan
Siyavush Novruzov,https://en.wikipedia.org/wiki/Siyavush_Novruzov,Azerbaijan
Sadig Rahimov,https://en.wikipedia.org/wiki/Sadig_Rahimov,Azerbaijan
Suleyman Rahimov,https://en.wikipedia.org/wiki/Suleyman_Rahimov,Azerbaijan
Huseyn Rahmanov,https://en.wikipedia.org/wiki/Huseyn_Rahmanov,Azerbaijan
Hasan Sayidov,https://en.wikipedia.org/wiki/Hasan_Sayidov,Azerbaijan
Parviz Shahbazov,https://en.wikipedia.org/wiki/Parviz_Shahbazov,Azerbaijan
Mammad agha Shahtakhtinski,https://en.wikipedia.org/wiki/Mammad_agha_Shahtakhtinski,Azerbaijan
Abid Sharifov,https://en.wikipedia.org/wiki/Abid_Sharifov,Azerbaijan
Bakhtiyar Vahabzadeh,https://en.wikipedia.org/wiki/Bakhtiyar_Vahabzadeh,Azerbaijan
Elmir Valiyev,https://en.wikipedia.org/wiki/Elmir_Valiyev,Azerbaijan
Nurali Yusifbayli,https://en.wikipedia.org/wiki/Nurali_Yusifbayli,Azerbaijan
Harold Christie,https://en.wikipedia.org/wiki/Harold_Christie,Bahamas
Timothy Donaldson,https://en.wikipedia.org/wiki/Timothy_Donaldson,Bahamas
Joseph Robert Love,https://en.wikipedia.org/wiki/Joseph_Robert_Love,Bahamas
Mohammed Isa Al Abbasi,https://en.wikipedia.org/wiki/Mohammed_Isa_Al_Abbasi,Bahrain
Abdullah bin Isa Al Khalifa,https://en.wikipedia.org/wiki/Abdullah_bin_Isa_Al_Khalifa,Bahrain
Ahmed Behzad (Bahrain),https://en.wikipedia.org/wiki/Ahmed_Behzad_(Bahrain),Bahrain
Kamal Ahmed (politician),https://en.wikipedia.org/wiki/Kamal_Ahmed_(politician),Bahrain
Mohamed Ali Hasan Ali,https://en.wikipedia.org/wiki/Mohamed_Ali_Hasan_Ali,Bahrain
Khalid Almoayed,https://en.wikipedia.org/wiki/Khalid_Almoayed,Bahrain
Aymen Tawfeeq Almoayed,https://en.wikipedia.org/wiki/Aymen_Tawfeeq_Almoayed,Bahrain
Nazar Al Baharna,https://en.wikipedia.org/wiki/Nazar_Al_Baharna,Bahrain
Mahmood Al Bahrani,https://en.wikipedia.org/wiki/Mahmood_Al_Bahrani,Bahrain
Ammar Al Bannai,https://en.wikipedia.org/wiki/Ammar_Al_Bannai,Bahrain
Jawad Fairooz,https://en.wikipedia.org/wiki/Jawad_Fairooz,Bahrain
Qasim Fakhro,https://en.wikipedia.org/wiki/Qasim_Fakhro,Bahrain
Faisal al-Hamar,https://en.wikipedia.org/wiki/Faisal_al-Hamar,Bahrain
Nabeel bin Yaqub Al-Hamar,https://en.wikipedia.org/wiki/Nabeel_bin_Yaqub_Al-Hamar,Bahrain
Isa bin Abdulrahman Al Hammadi,https://en.wikipedia.org/wiki/Isa_bin_Abdulrahman_Al_Hammadi,Bahrain
Jameel Humadan,https://en.wikipedia.org/wiki/Jameel_Humadan,Bahrain
Isa bin Ibrahim Al Khalifa,https://en.wikipedia.org/wiki/Isa_bin_Ibrahim_Al_Khalifa,Bahrain
Fahmi al-Jowder,https://en.wikipedia.org/wiki/Fahmi_al-Jowder,Bahrain
Saud Kanoo,https://en.wikipedia.org/wiki/Saud_Kanoo,Bahrain
Essam Khalaf,https://en.wikipedia.org/wiki/Essam_Khalaf,Bahrain
Abdullah bin Hamad bin Isa Al Khalifa,https://en.wikipedia.org/wiki/Abdullah_bin_Hamad_bin_Isa_Al_Khalifa,Bahrain
Ibrahim ibn Khalifa Al Khalifa,https://en.wikipedia.org/wiki/Ibrahim_ibn_Khalifa_Al_Khalifa,Bahrain
Mai bint Mohammed Al Khalifa,https://en.wikipedia.org/wiki/Mai_bint_Mohammed_Al_Khalifa,Bahrain
Khallfa bin Duaij Al Khalifa,https://en.wikipedia.org/wiki/Khallfa_bin_Duaij_Al_Khalifa,Bahrain
Hamad Al Kooheji,https://en.wikipedia.org/wiki/Hamad_Al_Kooheji,Bahrain
Abdullatif Al-Mahmood,https://en.wikipedia.org/wiki/Abdullatif_Al-Mahmood,Bahrain
Khalid Al Maskati,https://en.wikipedia.org/wiki/Khalid_Al_Maskati,Bahrain
Abdulhussain bin Ali Mirza,https://en.wikipedia.org/wiki/Abdulhussain_bin_Ali_Mirza,Bahrain
Mohammed Al-Buainain,https://en.wikipedia.org/wiki/Mohammed_Al-Buainain,Bahrain
Mohammed bin Khalifa bin Ahmed,https://en.wikipedia.org/wiki/Mohammed_bin_Khalifa_bin_Ahmed,Bahrain
Mohammed bin Khalifa bin Ali Al Khalifa,https://en.wikipedia.org/wiki/Mohammed_bin_Khalifa_bin_Ali_Al_Khalifa,Bahrain
Abdulrahman al-Nuaimi,https://en.wikipedia.org/wiki/Abdulrahman_al-Nuaimi,Bahrain
Ammar Qambar,https://en.wikipedia.org/wiki/Ammar_Qambar,Bahrain
Isa Qassim,https://en.wikipedia.org/wiki/Isa_Qassim,Bahrain
Ahmed Al-Salloum,https://en.wikipedia.org/wiki/Ahmed_Al-Salloum,Bahrain
